"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"9202","220954_s_at",0.441841733663463,-0.0482531597562975,3.69695647654014,0.000536048762466974,0.00242780534193852,-1.11291054999418,"STAG3L5P-PVRIG2P-PILRB","STAG3L5P-PVRIG2P-PILRB readthrough"
"9728","222600_s_at",0.436112249915892,0.0720270569585065,3.69664717930034,0.00053656235960234,0.00242993017570264,-1.11382331400488,"UBA6","ubiquitin like modifier activating enzyme 6"
"477","1555573_at",0.407563980089838,-0.00968962843041733,3.69644758199373,0.000536894047313829,0.00243123091244688,-1.11441232040354,"CFAP46","cilia and flagella associated protein 46"
"9513","221973_at",0.678819218270292,0.0301473918577986,3.69635148657186,0.000537053807321449,0.00243175295364805,-1.1146958889655,"LOC100506076","uncharacterized LOC100506076"
"9514","221973_at",0.678819218270292,0.0301473918577986,3.69635148657186,0.000537053807321449,0.00243175295364805,-1.1146958889655,"APPAT","atherosclerotic plaque pathogenesis associated transcript"
"1797","201556_s_at",-0.531773457910447,0.0511367491638645,-3.6961006076252,0.000537471112080549,0.00243344096165982,-1.11543618925676,"VAMP2","vesicle associated membrane protein 2"
"14899","240529_at",0.413006380936705,0.0569823251943924,3.69542173178351,0.000538601894458283,0.00243835874633656,-1.11743928981386,NA,NA
"13282","232701_at",-0.436335608997354,0.00931972395206688,-3.69505051733453,0.000539221179424509,0.00244096025708189,-1.11853451116919,NA,NA
"2357","202793_at",-0.5374253609889,-0.173112664674416,-3.69498518465467,0.000539330242455022,0.00244125184255554,-1.11872726046415,"LPCAT3","lysophosphatidylcholine acyltransferase 3"
"13114","231968_at",0.287780433805438,0.0238855342032927,3.69459703270933,0.000539978639804316,0.00244398444795538,-1.11987237469998,"UGGT1","UDP-glucose glycoprotein glucosyltransferase 1"
"6247","212418_at",-0.45072119386473,-0.141171942571314,-3.69408016506418,0.000540843213955008,0.0024476949526521,-1.12139711505938,"ELF1","E74 like ETS transcription factor 1"
"987","1561451_a_at",0.18789566694734,0.0194745961108062,3.69390297192494,0.000541139913693064,0.0024488350257547,-1.12191980008427,"LOC101928551","uncharacterized LOC101928551"
"6993","214268_s_at",0.463366980800333,0.100458329599349,3.69365973686901,0.000541547451056226,0.00245047644512945,-1.12263727240165,"MTMR4","myotubularin related protein 4"
"3911","206110_at",0.744085199091333,0.231501208429774,3.69345903564084,0.000541883945140542,0.00245179615198272,-1.12322926195682,"H3C10","H3 clustered histone 10"
"3435","205105_at",0.433863622689307,0.00199844876279806,3.69319430257316,0.000542328101197157,0.00245360272511002,-1.12401009199428,"MAN2A1","mannosidase alpha class 2A member 1"
"11249","226510_at",0.340689949317193,0.0178616780154603,3.69287060488679,0.000542871659639297,0.00245585867870086,-1.12496479451559,"HEATR5A","HEAT repeat containing 5A"
"8663","219384_s_at",0.418731604102133,-0.0202610393143513,3.69279999016785,0.000542990306430596,0.00245619219029477,-1.12517305669502,"ADAT1","adenosine deaminase tRNA specific 1"
"989","1561561_x_at",0.184428060303815,-0.0155275283088373,3.69274162206241,0.000543088395244904,0.00245643266131826,-1.12534519852671,NA,NA
"1214","1568864_at",0.239159620098844,0.0346083552902067,3.69266945998026,0.000543209688615853,0.00245677803995962,-1.12555802001473,"MZF1-AS1","MZF1 antisense RNA 1"
"15099","242001_at",0.323711037106705,0.0700231709397972,3.69242430614122,0.00054362194862833,0.00245843920936757,-1.12628101354821,NA,NA
"722","1557562_at",0.392037902545785,0.00635521244091618,3.69201283553683,0.000544314567772777,0.00246136787635238,-1.12749443696921,NA,NA
"2953","204081_at",-0.818710079608833,-0.155682531251841,-3.69177509559886,0.000544715135681544,0.00246297552459381,-1.12819549471882,"NRGN","neurogranin"
"12187","228818_at",0.693193372850315,0.134967502669748,3.69148566056391,0.000545203186229897,0.00246497843439342,-1.12904895822339,NA,NA
"14161","236741_at",0.458042833658587,0.205946789426084,3.6913241571452,0.000545475698445541,0.00246600659934761,-1.1295251702422,"WDR72","WD repeat domain 72"
"11221","226445_s_at",0.267503581978036,0.0299303572046974,3.69124166945255,0.000545614934150087,0.00246643212274957,-1.12976839039119,"TRIM41","tripartite motif containing 41"
"7671","216829_at",1.12808625922923,0.397626037127435,3.69094706339378,0.00054611249489773,0.00246847723698193,-1.13063702941441,NA,NA
"1024","1562440_at",0.657763691569129,0.200811222022477,3.69087931866998,0.000546226970611538,0.00246879057767924,-1.13083676750879,"MAP3K13","mitogen-activated protein kinase kinase kinase 13"
"1534","201003_x_at",0.423655200877328,0.0121536159323752,3.69083574405701,0.00054630061559049,0.00246891933851959,-1.13096524149661,"PEDS1-UBE2V1","PEDS1-UBE2V1 readthrough"
"1535","201003_x_at",0.423655200877328,0.0121536159323752,3.69083574405701,0.00054630061559049,0.00246891933851959,-1.13096524149661,"UBE2V1","ubiquitin conjugating enzyme E2 V1"
"1536","201003_x_at",0.423655200877328,0.0121536159323752,3.69083574405701,0.00054630061559049,0.00246891933851959,-1.13096524149661,"PEDS1","plasmanylethanolamine desaturase 1"
"7356","215382_x_at",-1.0788474575979,-0.149902921976961,-3.69079418321006,0.000546370865997305,0.00246903273811081,-1.13108777735018,"TPSAB1","tryptase alpha/beta 1"
"7357","215382_x_at",-1.0788474575979,-0.149902921976961,-3.69079418321006,0.000546370865997305,0.00246903273811081,-1.13108777735018,"TPSB2","tryptase beta 2"
"12233","228945_s_at",-0.391746337561717,-0.0170073285276658,-3.69029345459893,0.000547217930090654,0.0024726204033454,-1.13256403745069,"SLC39A8","solute carrier family 39 member 8"
"13472","233887_at",-0.59340023912752,-0.067616324865494,-3.69027142458794,0.000547255226353592,0.0024726204033454,-1.1326289842166,"ADGRG6","adhesion G protein-coupled receptor G6"
"2979","204151_x_at",-0.932221001352583,-0.281466301221191,-3.6900102032779,0.000547697653422734,0.00247441490670038,-1.13339907486493,"AKR1C1","aldo-keto reductase family 1 member C1"
"11987","228301_x_at",0.407872199555675,0.0679257429242,3.68981756058358,0.000548024149525412,0.00247568539827331,-1.13396697301613,"NDUFB10","NADH:ubiquinone oxidoreductase subunit B10"
"11096","226181_at",-0.532531157647198,-0.0827622558105911,-3.68933186243724,0.000548848152719969,0.00247920297008958,-1.13539870403145,"TUBE1","tubulin epsilon 1"
"4258","207134_x_at",-1.08224797368091,-0.192480902899775,-3.68924736905449,0.00054899161984337,0.00247964616397656,-1.13564776083648,"TPSB2","tryptase beta 2"
"4259","207134_x_at",-1.08224797368091,-0.192480902899775,-3.68924736905449,0.00054899161984337,0.00247964616397656,-1.13564776083648,"TPSAB1","tryptase alpha/beta 1"
"3471","205187_at",0.548292160443743,-0.0372211190982546,3.68914896401299,0.000549158753859486,0.002479991316368,-1.13593782019421,"SMAD5","SMAD family member 5"
"13033","231736_x_at",0.701306665354263,0.0703406550129224,3.68916734968589,0.000549127523385981,0.002479991316368,-1.13588362679952,"MGST1","microsomal glutathione S-transferase 1"
"8475","218957_s_at",0.404744721001833,-0.0339924197955783,3.68900518323741,0.000549403043086913,0.00248088960858746,-1.13636162137925,"PAAF1","proteasomal ATPase associated factor 1"
"12786","230533_at",0.314015113181741,0.0415543480679755,3.6885369667409,0.000550199283855019,0.0024842799442376,-1.13774164768148,"ZMYND8","zinc finger MYND-type containing 8"
"9972","223255_at",0.315016939028193,0.00819986655455908,3.68846121734697,0.00055032820589554,0.00248462437863552,-1.13796490279797,"G2E3","G2/M-phase specific E3 ubiquitin protein ligase"
"14045","236252_at",0.196302414123196,0.00368034847257744,3.68843874782057,0.000550366453583078,0.00248462437863552,-1.13803112640858,NA,NA
"10422","224681_at",0.333721444566553,0.030862258562098,3.68810475969249,0.000550935269679018,0.00248657634717684,-1.13901545003688,"GNA12","G protein subunit alpha 12"
"13449","233648_at",-1.02267784334036,0.176002885214761,-3.68811101295633,0.000550924614551617,0.00248657634717684,-1.13899702100386,NA,NA
"13751","235358_at",0.285425938600333,-0.0042445625314195,3.68814808714295,0.000550861446770334,0.00248657634717684,-1.13888775906761,"ZNF850-DT","ZNF850 divergent transcript"
"677","1557119_a_at",-0.290178617449833,-0.0533106560423337,-3.68791853104885,0.000551252680944207,0.00248780357660953,-1.13956427741021,"ZNF575","zinc finger protein 575"
"2258","202565_s_at",-0.366113553936534,-0.0383437820166622,-3.68782097070313,0.000551419034442212,0.00248834893596302,-1.13985178744958,"SVIL","supervillin"
"458","1555411_a_at",-0.538607820217205,0.0548046059324436,-3.68771867514554,0.000551593513811131,0.00248893087130673,-1.1401532474503,"CCNL1","cyclin L1"
"9521","222001_x_at",0.35544679705077,0.0609739003995553,3.68755650516655,0.000551870225863156,0.00248976851217659,-1.14063114459336,"LINC00869","long intergenic non-protein coding RNA 869"
"9522","222001_x_at",0.35544679705077,0.0609739003995553,3.68755650516655,0.000551870225863156,0.00248976851217659,-1.14063114459336,"LINC00623","long intergenic non-protein coding RNA 623"
"12755","230438_at",0.534244975482428,0.162834097243325,3.68757706642684,0.000551835134638097,0.00248976851217659,-1.14057055348272,"TBX15","T-box transcription factor 15"
"7555","216250_s_at",-0.599189403831014,-0.159457974652398,-3.68743198967043,0.000552082778073355,0.00249052193821458,-1.14099806990901,"LPXN","leupaxin"
"2548","203246_s_at",0.33000438081963,-0.0175598375178143,3.68739092549613,0.000552152893234491,0.0024906327396746,-1.14111907726305,"NPRL2","NPR2 like, GATOR1 complex subunit"
"1909","201795_at",0.466367751369899,0.0950500218909104,3.68682555559144,0.000553119104432847,0.00249478526933393,-1.14278502292781,"LBR","lamin B receptor"
"530","1555889_a_at",-0.393770540131869,-0.142854467005811,-3.68637583882251,0.000553888823117162,0.0024978448865004,-1.14411007475613,"CRTAP","cartilage associated protein"
"3972","206269_at",0.326805244785295,0.0504740807784135,3.68639782318503,0.000553851171625852,0.0024978448865004,-1.14404530188044,"GCM1","glial cells missing transcription factor 1"
"11315","226659_at",0.403390041484382,0.0546005949919741,3.68611862462271,0.000554329523074956,0.00249962611745346,-1.14486789253181,"DEF6","DEF6 guanine nucleotide exchange factor"
"12368","229335_at",0.405337585460334,0.0401022051805266,3.68601125080993,0.000554513592288593,0.00250024993059367,-1.14518423381761,"CADM4","cell adhesion molecule 4"
"14895","240475_at",0.466452725785404,0.137519745415399,3.68595915580859,0.000554602919031401,0.00250044649113894,-1.1453377125322,"EGOT","eosinophil granule ontogeny transcript"
"606","1556306_at",-0.538705160390098,0.167284059353657,-3.68539585841658,0.00055556968065519,0.0025045986386727,-1.14699718096479,NA,NA
"13335","232981_s_at",0.527320472049972,0.0150081095429466,3.6848716038903,0.000556470886352369,0.00250845458911005,-1.14854149847998,"SYNRG","synergin gamma"
"9564","222105_s_at",0.341897430113535,0.104539055653166,3.68467719902299,0.000556805428949783,0.00250954882761762,-1.14911413255565,"NKIRAS2","NFKB inhibitor interacting Ras like 2"
"12531","229723_at",-0.713470230117265,-0.0205450829615027,-3.68467916655366,0.000556802042148929,0.00250954882761762,-1.14910833713393,"TAGAP","T cell activation RhoGTPase activating protein"
"13742","235322_at",0.379077829815162,0.0973283221043582,3.68424784751444,0.000557544964036306,0.00251267481937727,-1.15037875796607,"LINC02987","long intergenic non-protein coding RNA 2987"
"2107","202231_at",0.25486428726225,0.00101415560499097,3.68414190830143,0.000557727583485448,0.00251329066406222,-1.1506907816112,"EIF3M","eukaryotic translation initiation factor 3 subunit M"
"8880","219889_at",-0.505318416659071,-0.0642612021045262,-3.68409235377043,0.000557813025942855,0.00251346853415408,-1.15083673321174,"FRAT1","FRAT regulator of Wnt signaling pathway 1"
"5695","210980_s_at",-0.39408933488877,-0.10924564794982,-3.6839472209993,0.000558063337642758,0.00251438920359438,-1.15126418228325,"ASAH1","N-acylsphingosine amidohydrolase 1"
"4778","208905_at",0.481599492048351,0.120572725155572,3.68387182526689,0.000558193415792744,0.00251476804618229,-1.1514862360665,"CYCS","cytochrome c, somatic"
"1222","1568920_at",-0.397029467579991,0.0861409277740985,-3.68374527591466,0.000558411813201295,0.00251533744330044,-1.15185894044154,NA,NA
"15756","41386_i_at",-0.574974586715177,0.0413863992498383,-3.68375032917285,0.000558403090776547,0.00251533744330044,-1.15184405807717,"KDM6B","lysine demethylase 6B"
"4244","207084_at",0.613481705116678,0.204897708027817,3.6834539935316,0.000558914816323359,0.00251739579722215,-1.15271677712282,"POU3F2","POU class 3 homeobox 2"
"5621","210759_s_at",0.378665780248698,0.0213250178573161,3.68323972207969,0.000559285109839131,0.00251885612689082,-1.15334778903583,"PSMA1","proteasome 20S subunit alpha 1"
"2278","202609_at",0.527315221277589,0.104385652371518,3.68282957974551,0.000559994554007234,0.0025218435252735,-1.15455556577656,"EPS8","EGFR pathway substrate 8, signaling adaptor"
"12021","228382_at",0.519372012631733,0.112344335142961,3.68262431545242,0.000560349934028411,0.00252323609314803,-1.15515999379771,"OTULIN","OTU deubiquitinase with linear linkage specificity"
"13002","231445_at",0.174648379918187,-0.000802298349525457,3.68245602501566,0.000560641461441189,0.00252434092928412,-1.15565553291489,"PAX1","paired box 1"
"15241","242687_at",0.238432147642184,0.0107065292715833,3.68242181926927,0.000560700733405516,0.00252439991756807,-1.15575625175235,"FHIP1A","FHF complex subunit HOOK interacting protein 1A"
"2657","203504_s_at",-0.894464579749758,-0.222374960886112,-3.682276584293,0.000560952464535904,0.00252517530070826,-1.15618389021605,"ABCA1","ATP binding cassette subfamily A member 1"
"10439","224721_at",0.32333047403938,0.0518082496527212,3.68226916558024,0.000560965326061318,0.00252517530070826,-1.15620573405256,"WDR75","WD repeat domain 75"
"12673","230141_at",-0.405794735033803,0.00759566184299297,-3.68206000174627,0.000561328061405445,0.00252660012820801,-1.15682159065732,"ARID4A","AT-rich interaction domain 4A"
"13516","234181_at",0.190367572034278,0.0301691825054562,3.68192574899067,0.000561561003210036,0.00252744055404254,-1.15721687040191,NA,NA
"8076","218137_s_at",0.316817933363851,-0.00828983832429142,3.68166200608743,0.000562018893122489,0.00252929319133032,-1.15799338320739,"SMAP1","small ArfGAP 1"
"14725","239543_s_at",0.633061314494919,0.262331759563558,3.68160077787973,0.000562125243956745,0.00252956359780535,-1.15817364693703,NA,NA
"10086","223524_s_at",-0.649979683683647,-0.0878121115478498,-3.68150537992668,0.000562290984659171,0.00253010119218502,-1.15845450735853,"TMEM108","transmembrane protein 108"
"3151","204543_at",-0.474612298005233,0.0312580744244164,-3.68147364661799,0.000562346127262012,0.00253014108854925,-1.15854793223374,"RAPGEF1","Rap guanine nucleotide exchange factor 1"
"13709","235229_at",1.12068399632171,0.26238503328105,3.68114928001834,0.000562910072762017,0.00253247002618804,-1.15950286150261,NA,NA
"12121","228664_at",-0.348554697408971,0.0300242950557284,-3.68106653275764,0.000563054024368223,0.00253290923007508,-1.15974646015152,"TRIM52-AS1","TRIM52 antisense RNA 1"
"13245","232449_at",-0.489471602337445,-0.0120851932468718,-3.6805581994383,0.000563939123128011,0.0025366821519559,-1.16124286720931,"BCO2","beta-carotene oxygenase 2"
"8403","218812_s_at",0.56690850870551,-0.01748293391256,3.68045105314816,0.000564125854015379,0.00253731334882287,-1.1615582640936,"ORAI2","ORAI calcium release-activated calcium modulator 2"
"13563","234445_at",0.252052774700184,0.0426916969697082,3.68030788273071,0.000564375459040672,0.00253822721255645,-1.16197969370327,"POLR1HASP","POLR1H antisense, pseudogene"
"13702","235212_at",0.231235285231498,0.0269918147928472,3.67982783924834,0.000565213145498682,0.00254178555108903,-1.16339265788535,"NRDE2","NRDE-2, necessary for RNA interference, domain containing"
"9161","220724_at",-0.42105455388442,0.0877524157525987,-3.67958737661206,0.000565633206053287,0.00254346537881104,-1.16410039779992,"CWH43","cell wall biogenesis 43 C-terminal homolog"
"9353","221580_s_at",0.392895335097837,0.0471296676099917,3.67955288744752,0.000565693479190367,0.00254352721831688,-1.16420190559921,"TAF1D","TATA-box binding protein associated factor, RNA polymerase I subunit D"
"1250","1569147_at",0.290407064962419,0.0123252703045862,3.67949325525062,0.000565797706724782,0.00254378666352911,-1.16437741256082,NA,NA
"5114","209499_x_at",-0.735983634002828,-0.186778389903652,-3.67943702555338,0.000565896004098333,0.00254401940668281,-1.16454290392817,"TNFSF13","TNF superfamily member 13"
"5115","209499_x_at",-0.735983634002828,-0.186778389903652,-3.67943702555338,0.000565896004098333,0.00254401940668281,-1.16454290392817,"TNFSF12-TNFSF13","TNFSF12-TNFSF13 readthrough"
"7506","215988_s_at",0.210604233675107,0.0266419314035857,3.67916915226842,0.000566364508870109,0.00254591626428293,-1.16533127010394,"DLG1","discs large MAGUK scaffold protein 1"
"9270","221221_s_at",-0.471823950813513,-0.0574482846730475,-3.67906187089495,0.000566552246007943,0.00254655080980634,-1.16564699595871,"KLHL3","kelch like family member 3"
"4752","208829_at",0.377302172334672,0.0109842875193552,3.67893523517668,0.000566773929071446,0.00254733781931618,-1.16601967424169,"TAPBP","TAP binding protein"
